locationId	locality	country	status	first_observed	last_observed	establishmentMeans	source	verification_key	checklist_datasetKey
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2703700	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1889	1889	INTRODUCED	NA	2706067	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1895	1950	INTRODUCED	NA	2705141	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2704966	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1997	2018	INTRODUCED	NA	5676646	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1913	1913	INTRODUCED	NA	4143852	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	NA	4127352	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1947	1948	INTRODUCED	NA	5290129	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2705295	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5674620	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2703041	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1988	1988	INTRODUCED	NA	5676003	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1939	1947	INTRODUCED	NA	2706277	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5289831	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1911	INTRODUCED	NA	4134633	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5289745	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5289643	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5290282	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1954	1955	INTRODUCED	NA	2703704	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2705369	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5290242	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1921	1921	INTRODUCED	NA	4108297	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1921	1947	INTRODUCED	NA	4142399	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1911	2005	INTRODUCED	NA	4152259	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1980	1980	INTRODUCED	NA	2705932	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1896	1896	INTRODUCED	NA	4104890	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2705401	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2705144	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1992	1992	INTRODUCED	NA	5678495	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1955	1955	INTRODUCED	NA	4143386	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	8332019	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1886	1948	INTRODUCED	NA	4148661	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1898	1898	INTRODUCED	NA	2703765	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1999	1999	INTRODUCED	NA	2705587	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1932	INTRODUCED	NA	2705422	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2702798	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2e3	2e3	INTRODUCED	NA	4270675	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	4125308	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1904	1951	INTRODUCED	NA	9484350	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2011	2014	INTRODUCED	NA	4139345	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5289913	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1950	2017	INTRODUCED	NA	2705622	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2704341	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2002	2018	INTRODUCED	NA	2703346	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1906	1921	INTRODUCED	NA	5679952	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1949	1949	INTRODUCED	NA	2703077	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	4154800	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	1850	INTRODUCED	NA	3046092	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376565	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5551241	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7678610	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7372514	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3045042	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1940	1940	INTRODUCED	NA	5375285	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5377303	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2015	2017	INTRODUCED	NA	3040999	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1857	1924	INTRODUCED	NA	3046850	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042416	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1879	1879	INTRODUCED	NA	3045006	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046736	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042399	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3041022	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046925	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3692264	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	1948	INTRODUCED	NA	5374998	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042751	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5373324	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3047811	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376692	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046744	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2013	2013	INTRODUCED	NA	3040928	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5375925	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1909	1909	INTRODUCED	NA	3045193	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1893	1893	INTRODUCED	NA	3044201	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	1885	INTRODUCED	NA	5376874	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376648	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3044912	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042291	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1901	1901	INTRODUCED	NA	5377678	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1893	1893	INTRODUCED	NA	3040923	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3053406	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1895	1895	INTRODUCED	NA	5376481	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5373358	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376816	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5375547	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046812	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376925	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3050364	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1997	2017	INTRODUCED	NA	5376326	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	9073641	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3044349	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2017	2017	INTRODUCED	NA	3042925	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	NA	3046015	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1904	1979	INTRODUCED	NA	5376530	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5374672	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1895	1895	INTRODUCED	NA	5376494	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3047621	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5374118	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1862	2018	INTRODUCED	NA	3042086	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1912	INTRODUCED	NA	5377286	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376994	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2013	2013	INTRODUCED	NA	5376139	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2e3	2e3	INTRODUCED	NA	3048532	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2013	2013	INTRODUCED	NA	3042799	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3048203	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046851	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1889	1901	INTRODUCED	NA	5376785	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7068732	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5373368	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2004	2004	INTRODUCED	NA	3046839	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376309	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042439	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1961	1970	INTRODUCED	NA	3046765	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	1850	INTRODUCED	NA	5375105	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5377060	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3050357	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	2018	INTRODUCED	NA	3045111	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3054110	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3040913	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3044743	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1950	1950	INTRODUCED	NA	3041109	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5374933	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2012	2012	INTRODUCED	NA	8207952	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1947	2018	INTRODUCED	NA	3052450	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5373365	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1954	1955	INTRODUCED	NA	5377196	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3044133	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1954	1954	INTRODUCED	NA	3046778	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1877	1896	INTRODUCED	NA	3048288	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042636	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7225621	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3053522	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5376846	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1892	1893	INTRODUCED	NA	3053950	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5377064	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7903057	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3052738	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	2017	2017	INTRODUCED	NA	5376035	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3048166	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1936	1936	INTRODUCED	NA	5375555	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2011	2015	INTRODUCED	NA	5375012	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5377778	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3046875	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1909	1932	INTRODUCED	NA	3051213	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042624	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042845	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3042889	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1966	1966	INTRODUCED	NA	3054117	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034681	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1938	1938	INTRODUCED	NA	3641853	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2013	2013	INTRODUCED	NA	7318448	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1975	1975	INTRODUCED	NA	3638793	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2015	2015	INTRODUCED	NA	7224157	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3642531	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5371772	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034552	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034915	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034182	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034646	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7466434	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1811	2018	INTRODUCED	NA	5538108	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	8080300	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1949	INTRODUCED	NA	6027313	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3642339	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5371889	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	8193935	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5371808	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1997	1997	INTRODUCED	NA	3637507	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034871	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034922	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5831906	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1999	2014	INTRODUCED	NA	6026665	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3034653	9ff7d317-609b-4c08-bd86-3bc404b77c42
